First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Stephen,Peters,Buy,993,ELP,JFK,First Class,3
Daniel,Mejia,Buy,2387,ELP,CDG,Main Cabin,8
Michael,Parrish,Buy,475,ELP,HND,Business Class,2
David,Hayes,Buy,1532,ELP,CUN,Business Class,7
Lori,Hall,Buy,2491,ELP,CUN,First Class,7
Brittany,Nielsen,Buy,1437,HND,ELP,First Class,2
Alicia,Jenkins,Buy,1007,BOS,ELP,Main Cabin,6
Michael,Nunez,Buy,3453,CUN,ELP,First Class,6
Nicole,Harvey,Buy,1583,ORD,ELP,Main Cabin,4
Daniel,Summers,Buy,1472,ATL,ELP,Main Cabin,3
Amanda,Shepherd,Buy,1519,LAX,ORL,Main Cabin,1
Jose,Espinoza Gonzalez,Buy,1324,ELP,DFW,Business Class,8
Kenneth,Smith,Buy,956,ELP,HND,Main Cabin,5
Bryan,Massey,Buy,1333,LAX,ELP,Main Cabin,2
Ricky,Thompson,Buy,2745,ELP,CDG,Main Cabin,3
Austin,Lewis,Buy,298,ELP,LHR,First Class,1
Sean,Hernandez,Buy,3037,JFK,ELP,Business Class,8
Jason,Lee,Buy,2874,ELP,HND,Main Cabin,1
Seth,Rodriguez,Buy,591,CDG,ELP,First Class,6
Gaston,Disney,Buy,455,CUN,ELP,Business Class,5
Chris,Holden,Buy,3340,ELP,YYZ,Business Class,6
Norman,Freeman,Buy,85,LAX,BOS,Business Class,8
Francisco,Moore,Buy,855,LAX,ELP,Business Class,1
Logan,Palmer,Buy,2134,CUN,ELP,First Class,3
Lisa,Yu,Buy,1804,ELP,DFW,Main Cabin,8
Kevin,Tran,Buy,1071,CDG,ELP,First Class,2
Carolyn,Dunn,Buy,2460,ELP,LHR,Business Class,4
Mark,Ramos,Buy,1823,ORD,ELP,Main Cabin,3
Dalton,Bryant,Buy,1568,DFW,ELP,First Class,5
Andrew,Torres,Buy,1910,CDG,ELP,Main Cabin,7
Joseph,Macdonald,Buy,1403,BOS,LAX,First Class,5
Nicole,Rowland,Buy,2014,CUN,ELP,Main Cabin,8
Kimberly,Garcia,Buy,547,CJS,MEX,Main Cabin,3
Kelly,Bell,Buy,566,LAX,BOS,Business Class,2
Alexander,Kelly,Buy,2810,ELP,LAS,First Class,1
Julie,Shaw,Buy,831,CDG,ELP,Business Class,8
Craig,Schaefer,Buy,2823,LHR,ELP,First Class,7
Gary,Mckenzie,Buy,2261,YYZ,ELP,Business Class,7
Brenda,Douglas,Buy,3321,BOS,LAX,First Class,3
Samantha,Thomas,Buy,2805,BOS,ELP,Business Class,6
Diana,Rivera,Buy,1260,ELP,LHR,Business Class,1
Jacob,Contreras,Buy,126,DFW,ELP,Main Cabin,3
Allen,Arnold,Buy,3172,ELP,LAS,First Class,4
Simba,King,Buy,2234,ORL,LAX,First Class,8
Sheri,Adams,Buy,1514,ORL,LAX,First Class,7
Timothy,Bernard,Buy,1296,CUN,ELP,First Class,1
Kristen,Martinez,Buy,3000,HND,ELP,Main Cabin,3
Cesar,Jones,Buy,2089,ELP,LAS,Main Cabin,3
Jose Luis,Rojas,Buy,2880,HND,ELP,Main Cabin,7
Laurie,Johnson,Buy,3095,CUN,ELP,Business Class,4
John,Blair,Buy,1564,ELP,DFW,Main Cabin,2
Renee,Bradley,Buy,1895,CUN,ELP,Business Class,6
Darin,Porter,Buy,2535,LAX,ELP,Business Class,3
John,Sanders,Buy,257,ELP,ORD,First Class,1
Sarah,Taylor,Buy,3371,ELP,LAX,First Class,1
Michael,Martinez,Buy,3170,ELP,LAS,First Class,7
Brett,Mathis,Buy,3402,ELP,BOS,Business Class,3
Olivia,Romero,Buy,3431,MEX,CJS,First Class,1
Beast,Disney,Buy,2028,ELP,CDG,First Class,6
Rodney,Moss,Buy,1831,ATL,ELP,Main Cabin,7
Jeffrey,Delgado,Buy,2230,MEX,CJS,Main Cabin,5
Christopher,Davis,Buy,2343,LHR,ELP,Main Cabin,3
Zachary,Campbell,Buy,2296,LAX,ELP,Main Cabin,6
Alyssa,Reese,Buy,1766,LAX,BOS,First Class,7
Samuel,Harrington,Buy,2886,DFW,ELP,First Class,5
Becky,Gray,Buy,1422,YYZ,ELP,Business Class,2
Richard,Vargas,Buy,3469,CDG,ELP,First Class,1
Samantha,Thomas,Buy,965,DFW,ELP,First Class,6
Emma,Armstrong,Buy,2658,ELP,ORD,Business Class,7
Sean,Hernandez,Buy,90,ELP,CUN,Main Cabin,7
Shawn,Lee,Buy,3459,ELP,YYZ,First Class,2
Michele,Stevens,Buy,2415,LAX,ELP,Business Class,5
Ronald,Bond,Buy,178,ELP,LHR,Main Cabin,2
Mary,Cruz,Buy,2316,ELP,JFK,Business Class,1
Elizabeth,Reyes,Buy,196,ORL,LAX,Main Cabin,1
Beverly,Johnson,Buy,1173,CUN,ELP,Main Cabin,3
Christian,Smith,Buy,1551,CDG,ELP,First Class,2
Heather,Little,Buy,3238,HND,ELP,Main Cabin,5
Cruella,De Vil,Buy,2947,CJS,MEX,Business Class,6
Mary,Lee,Buy,3374,LAX,ELP,Main Cabin,5
Jennifer,Hernandez,Buy,1313,ELP,HND,Business Class,6
Mary,Church,Buy,1445,DFW,ELP,Business Class,8
Bradley,Bell,Buy,1349,ATL,ELP,Business Class,3
Michael,Williamson,Buy,3440,LAX,ORL,Main Cabin,3
Sheila,Lewis,Buy,1181,YYZ,ELP,Business Class,1
Ethan,Holmes,Buy,2718,LAX,ORL,First Class,5
Kara,Summers,Buy,1945,ELP,ATL,Main Cabin,8
Teresa,Taylor,Buy,420,ELP,LHR,Main Cabin,6
Steven,Miller,Buy,39,JFK,ELP,First Class,3
Justin,Davis,Buy,2651,ELP,LAX,Business Class,4
Ariana,Lara,Buy,851,ELP,LAX,First Class,4
Shannon,Bennett,Buy,1310,CDG,ELP,Main Cabin,3
Natalie,Richardson,Buy,121,ELP,DFW,Business Class,8
Robert,Flores,Buy,317,LAX,ORL,Main Cabin,2
Laura,Williams,Buy,2320,JFK,ELP,First Class,8
Ariel,Disney,Buy,2344,LHR,ELP,Business Class,1
Brittney,Daniel,Buy,2419,ELP,ORD,Business Class,7
Julie,Shaw,Buy,1612,ELP,LAS,Main Cabin,8
Omar,Hoang,Buy,2235,ORL,LAX,Main Cabin,4
Shawn,Santos,Buy,431,MEX,CJS,First Class,5
James,Hammond,Buy,306,CJS,MEX,Business Class,5
Holly,Davidson,Buy,3257,ELP,ORD,First Class,5
William,Wolf,Buy,3108,ELP,CDG,Business Class,2
Amy,Fuller,Buy,565,LAX,BOS,Business Class,3
Rodney,Mcneil,Buy,1956,ELP,JFK,Main Cabin,8
Matthew,Perez,Buy,2466,CJS,MEX,Main Cabin,8
Philip,Holt,Buy,1190,CDG,ELP,Main Cabin,1
Carlos,Lynch,Buy,3006,DFW,ELP,First Class,5
Charles,Chambers,Buy,602,ELP,DFW,Business Class,2
Mickey,Mouse,Buy,1674,ELP,HND,First Class,2
Karl,Davis,Buy,1505,CJS,MEX,Business Class,7
Dale,Disney,Buy,816,CUN,ELP,Business Class,8
Chelsea,Gallagher,Buy,2391,CDG,ELP,Main Cabin,8
Lisa,Peters,Buy,2936,LAS,ELP,Business Class,1
Jasmin,Cuevas,Buy,1391,MEX,CJS,Main Cabin,2
Tanya,Davis,Buy,354,ELP,HND,Main Cabin,5
Virginia,Phelps,Buy,2063,ORD,ELP,Main Cabin,5
Gary,Mckenzie,Buy,987,ELP,ATL,Business Class,1
Shannon,White,Buy,1953,ELP,JFK,First Class,7
Buzz,Lightyear,Buy,1753,ORL,LAX,Main Cabin,8
Shirley,Foster,Buy,1831,ATL,ELP,Business Class,7
Daniel,Olson,Buy,1959,JFK,ELP,First Class,3
Anita,Fletcher,Buy,2441,ELP,BOS,Main Cabin,3
Sean,Klein,Buy,2344,LHR,ELP,First Class,1
Beth,Sharp,Buy,3295,LAS,ELP,First Class,2
Alexis,Black,Buy,1177,ELP,YYZ,Main Cabin,7
Denise,Johnson,Buy,929,ELP,CUN,First Class,2
Lisa,Miller,Buy,3253,LAX,ELP,First Class,1
Colleen,Hall,Buy,2951,MEX,CJS,Main Cabin,8
Kimberly,Martinez,Buy,1005,BOS,ELP,Business Class,5
Dorothy,Cox,Buy,3113,ELP,HND,First Class,4
Alicia,Moran,Buy,2959,LAX,ORL,First Class,5
Gregory,Short,Buy,324,BOS,LAX,Main Cabin,7
Kelly,Yu,Buy,2163,ELP,DFW,Main Cabin,1
Brenda,Douglas,Buy,1430,CDG,ELP,First Class,7
Angel,Joseph,Buy,1216,LAX,ELP,Business Class,4
Melissa,Mcdonald,Buy,2511,CDG,ELP,First Class,8
Rachel,Phillips,Buy,2709,MEX,CJS,Main Cabin,5
Barbara,Lane,Buy,1879,LAX,ORL,First Class,3
Julia,Young,Buy,740,ELP,ORD,First Class,1
Jose,Evans,Buy,1747,CJS,MEX,Business Class,6
Marcia,Snyder,Buy,2877,HND,ELP,First Class,5
Nicole,Lloyd,Buy,3166,BOS,ELP,Business Class,6
Mark,Lamb,Buy,1260,ELP,LHR,Main Cabin,5
Victor,Ross,Buy,3370,ELP,LAX,Business Class,1
Paul,Salas,Buy,3192,MEX,CJS,Business Class,7
Lori,Hall,Buy,1955,ELP,JFK,Business Class,8
Ricky,Thompson,Buy,2134,CUN,ELP,Business Class,4
Brittany,Weaver,Buy,1611,ELP,LAS,Main Cabin,2
Kenneth,Davis,Buy,1238,JFK,ELP,Business Class,6
Heather,Little,Buy,843,ELP,DFW,First Class,1
Adam,Maldonado,Buy,928,LAX,BOS,Business Class,8
Hannah,Maldonado,Buy,2197,JFK,ELP,First Class,3
Ryan,Mcconnell,Buy,3291,ELP,LAS,Main Cabin,3
Paul,Fisher,Buy,2835,ORL,LAX,Main Cabin,6
Simba,King,Buy,555,ORL,LAX,Main Cabin,6
Joel,Arellano,Buy,3562,BOS,LAX,First Class,6
Andrew,Mcclure,Buy,2226,CJS,MEX,First Class,4
Brandon,Dillon,Buy,1352,ATL,ELP,First Class,1
Jessica,Moore,Buy,1585,ELP,ATL,Main Cabin,6
Travis,Burton,Buy,3283,ELP,BOS,First Class,7
Victor,Lopez,Buy,2677,JFK,ELP,Main Cabin,8
Christopher,Robinson,Buy,3531,ELP,LAS,Main Cabin,5
Angela,Mcintyre,Buy,3118,HND,ELP,Business Class,1
Zachary,Ellison,Buy,2716,ORL,LAX,Business Class,6
Tanya,Kent,Buy,1663,YYZ,ELP,Business Class,1
Hector,Whitney,Buy,2260,ELP,YYZ,Business Class,6
Lauren,Neal,Buy,3218,ELP,YYZ,First Class,1
Sherri,Velasquez,Buy,859,ELP,ORD,Business Class,8
Michelle,Sexton,Buy,2087,BOS,ELP,First Class,7
Jose Luis,Rojas,Buy,3110,CDG,ELP,First Class,5
Sandy,Blackwell,Buy,709,CDG,ELP,First Class,7
Lindsay,Webster,Buy,818,ELP,YYZ,First Class,7
Stephen,Villegas,Buy,3283,ELP,BOS,Main Cabin,5
Jason,Skinner,Buy,3594,ELP,HND,First Class,7
Lawrence,Henry,Buy,141,ORD,ELP,First Class,4
Michael,Castillo,Buy,1900,ELP,YYZ,Business Class,6
Nicole,Hart,Buy,2846,LAX,BOS,First Class,2
Tonya,Elliott,Buy,2132,ELP,CUN,Business Class,2
Amy,Chase,Buy,117,HND,ELP,First Class,2
Thomas,Hall,Buy,706,ELP,CDG,First Class,1
Brett,Wallace,Buy,710,CDG,ELP,First Class,1
Daniel,Smith,Buy,2532,ELP,LAX,Business Class,4
Joshua,Meadows,Buy,2785,ELP,ATL,Main Cabin,8
Kevin,Boone,Buy,3047,BOS,ELP,Business Class,2
Shirley,Foster,Buy,96,CUN,ELP,Main Cabin,5
Julie,Shaw,Buy,1389,MEX,CJS,Main Cabin,1
Jason,Lee,Buy,3094,CUN,ELP,Main Cabin,6
Daniel,Summers,Buy,1674,ELP,HND,First Class,1
David,Hayes,Buy,3530,ELP,LAS,First Class,1
Susan,Humphrey,Buy,3388,ELP,ATL,First Class,8
John,Hill,Buy,2812,ELP,LAS,Business Class,3
Anita,Stein,Buy,816,CUN,ELP,First Class,6
Chelsea,Porter,Buy,2116,ORL,LAX,First Class,8
Brett,Higgins,Buy,1539,ELP,YYZ,First Class,3
Michael,Nunez,Buy,709,CDG,ELP,Main Cabin,1
Vanessa,Watson,Buy,2937,ELP,LHR,First Class,5
Jorge,Huerta,Buy,3074,ORL,LAX,Business Class,3
Heather,Robbins,Buy,3302,LHR,ELP,First Class,1
Elizabeth,Cruz,Buy,306,CJS,MEX,Business Class,7
Allison,Cross,Buy,2708,CJS,MEX,First Class,3
Sean,Roberts,Buy,152,ATL,ELP,Main Cabin,5
Chris,Jones,Buy,51,ELP,LAS,Business Class,5
Marc,Driver,Buy,987,ELP,ATL,Main Cabin,3
Jose,Espinoza Gonzalez,Buy,790,MEX,CJS,Business Class,5
Tanya,Davis,Buy,285,BOS,ELP,Business Class,5
Craig,Espinoza,Buy,427,CJS,MEX,Main Cabin,4
Cinderella,Disney,Buy,3073,ORL,LAX,Main Cabin,4
Julia,Jones,Buy,3228,ELP,CDG,Business Class,6
Laurie,Johnson,Buy,339,ELP,YYZ,Business Class,7
Stephanie,Williams,Buy,3432,MEX,CJS,Business Class,4
Bryan,Arriaga,Buy,3467,ELP,CDG,Business Class,5
Natasha,Wheeler,Buy,1072,CDG,ELP,Business Class,8
Chad,Clark,Buy,2097,ELP,LHR,Main Cabin,4
Alex,Watson,Buy,3016,LAX,ELP,Business Class,8
Christina,Carter,Buy,1650,ELP,CUN,Main Cabin,4
Keith,Ortiz,Buy,393,ELP,JFK,First Class,1
Christopher,Lucero,Buy,2530,ELP,LAX,Business Class,1
Andrea,Riley,Buy,782,LHR,ELP,Main Cabin,6
Nancy,Robles,Buy,3455,CUN,ELP,Business Class,2
James,Brennan,Buy,131,ELP,LAX,Business Class,5
Erica,Harrison,Buy,712,CDG,ELP,Main Cabin,3
Curtis,Phillips,Buy,3412,ELP,LAS,First Class,4
Ashley,Morales,Buy,2795,ELP,JFK,Main Cabin,5
Michael,Robinson,Buy,2345,CJS,MEX,First Class,7
Amy,Parsons,Buy,1618,ELP,LHR,Main Cabin,1
Austin,Griffin,Buy,3009,ELP,LAX,Business Class,8
Theresa,Hardy,Buy,766,BOS,ELP,Business Class,7
Michelle,Jones,Buy,2685,BOS,ELP,First Class,1
Jessica,Frye,Buy,572,ELP,CUN,Business Class,6
Allison,Cross,Buy,3336,CUN,ELP,Business Class,7
Jennifer,Mills,Buy,2695,LAS,ELP,Main Cabin,3
Daniel,Olson,Buy,2470,MEX,CJS,Business Class,7
Philip,Zamora,Buy,565,LAX,BOS,Main Cabin,7
Alexis,Acosta,Buy,190,MEX,CJS,Main Cabin,8
Prince,Eric,Buy,2179,ELP,ORD,Main Cabin,1
Cesar,Jones,Buy,987,ELP,ATL,First Class,2
Pinocchio,Disney,Buy,3036,ELP,JFK,First Class,8
Michelle,Wood,Buy,473,ELP,HND,Business Class,2
Donna,Travis,Buy,662,LHR,ELP,Business Class,8
Anthony,Barber,Buy,2201,ELP,BOS,Main Cabin,8
James,Morgan,Buy,2722,BOS,LAX,Business Class,8
Donna,Allen,Buy,2590,MEX,CJS,First Class,5
George,Ayala,Buy,3191,MEX,CJS,Main Cabin,7
Michael,Robinson,Buy,1682,ELP,DFW,Business Class,6
Anthony,Carson,Buy,2758,HND,ELP,First Class,5
Jennifer,Williams,Buy,1158,LAX,ORL,First Class,1
Amanda,Miller,Buy,2934,LAS,ELP,First Class,6
Kimberly,Johnson,Buy,2340,ELP,LHR,Business Class,8
Omar,Hoang,Buy,1460,ELP,ORD,First Class,3
Tiffany,Davis,Buy,3415,LAS,ELP,Main Cabin,8
Luis,Del Campo,Buy,3060,ELP,LHR,First Class,2
Andrew,Mcclure,Buy,3179,ELP,LHR,First Class,8
Christopher,Fields,Buy,2955,ORL,LAX,Main Cabin,7
Dennis,Smith,Buy,1569,ELP,LAX,Business Class,1
Dale,Disney,Buy,2180,ELP,ORD,First Class,3
Ian,Islas,Buy,2466,CJS,MEX,First Class,3
Shere,Khan,Buy,3091,ELP,CUN,Business Class,1
Gloria,Page,Buy,38,JFK,ELP,Main Cabin,8
Ann,Rogers,Buy,2759,HND,ELP,First Class,3
David,Brown,Buy,2707,CJS,MEX,First Class,1
Patricia,Glenn,Buy,2793,ELP,JFK,Main Cabin,8
Luis,Johnson,Buy,2213,LAS,ELP,First Class,8
Renee,Bradley,Buy,1092,ELP,LAX,First Class,3
Stacey,Paul,Buy,1249,ELP,LAS,First Class,3
Anita,Fletcher,Buy,299,ELP,LHR,Main Cabin,8
Michael,Morton,Buy,1742,LHR,ELP,Business Class,3
Amy,Rodriguez,Buy,230,CDG,ELP,Main Cabin,2
Dustin,Oliver,Buy,680,LAX,ORL,First Class,5
Michael,Castillo,Buy,52,ELP,LAS,Main Cabin,4
Emily,Chang,Buy,1713,ELP,JFK,Business Class,1
Michael,Smith,Buy,893,LAS,ELP,First Class,6
Samantha,Cooper,Buy,1262,LHR,ELP,First Class,5
Deanna,Cummings,Buy,458,ELP,YYZ,Main Cabin,8
Theresa,Obrien,Buy,2361,BOS,LAX,Main Cabin,4
Lauren,Hall,Buy,926,LAX,BOS,First Class,7
Samuel,Harrington,Buy,2359,LAX,ORL,Business Class,4
Alyssa,Smith,Buy,1907,ELP,CDG,Business Class,6
Darin,Baker,Buy,2293,LAX,ELP,Main Cabin,3
Shannon,White,Buy,1533,CUN,ELP,Business Class,5
Brandy,Wilkerson,Buy,295,LAS,ELP,Main Cabin,1
Michelle,Walsh,Buy,862,ORD,ELP,First Class,5
Michael,Prince,Buy,614,LAX,ELP,Main Cabin,6
Anna,Davis,Buy,469,CDG,ELP,Main Cabin,1
Marcia,Snyder,Buy,2416,LAX,ELP,Business Class,4
Penny,Mcdaniel,Buy,604,ELP,DFW,Business Class,7
Holly,Davidson,Buy,1775,CUN,ELP,Main Cabin,4
Shelly,Jones,Buy,2793,ELP,JFK,Business Class,6
Carolyn,Dunn,Buy,1570,ELP,LAX,First Class,7
Andrew,Torres,Buy,851,ELP,LAX,Business Class,5
Danielle,Conrad,Buy,3339,ELP,YYZ,Business Class,8
Brooke,Maxwell,Buy,597,HND,ELP,Main Cabin,8
Dennis,Smith,Buy,2798,JFK,ELP,First Class,7
Tiffany,Jones,Buy,433,ORL,LAX,Business Class,2
Wendy,Stanton,Buy,855,LAX,ELP,First Class,1
Barbara,Robertson,Buy,2681,ELP,BOS,First Class,2
Darin,Baker,Buy,3248,DFW,ELP,First Class,3
Scott,Rose,Buy,435,ORL,LAX,Main Cabin,4
Andrew,Norris,Buy,842,ELP,DFW,Business Class,3
Joseph,Macdonald,Buy,814,CUN,ELP,Main Cabin,5
Sean,Hernandez,Buy,2688,BOS,ELP,First Class,2
Jessica,Ramirez,Buy,2403,ELP,DFW,Business Class,2
Brett,Mathis,Buy,501,ORD,ELP,First Class,3
Anthony,Hardin,Buy,337,ELP,YYZ,First Class,8
Kevin,Boone,Buy,3249,ELP,LAX,Business Class,5
Rachel,Phillips,Buy,3416,LAS,ELP,First Class,5
Cynthia,Ellis,Buy,724,ELP,DFW,First Class,4
Jose,Smith,Buy,1744,LHR,ELP,First Class,5
Melissa,Johnson,Buy,169,ELP,LAS,Business Class,5
Tanya,Johnson,Buy,621,ORD,ELP,Business Class,5
Amy,Bradley,Buy,234,ELP,HND,Main Cabin,6
Quasimodo,Disney,Buy,3426,CJS,MEX,Main Cabin,5
Kyle,Hodges,Buy,1359,JFK,ELP,Business Class,3
Geoff,Waller,Buy,3422,LHR,ELP,First Class,6
Christopher,Sanford,Buy,1423,YYZ,ELP,Business Class,5
Ann,Miller,Buy,2175,LAX,ELP,Main Cabin,4
Jenna,Chase,Buy,1982,LHR,ELP,Main Cabin,5
Robert,Davis,Buy,1161,BOS,LAX,First Class,4
Ryan,Wilkins,Buy,920,LAX,ORL,First Class,3
Captaiin,Hook,Buy,450,ELP,CUN,Business Class,5
Richard,Blackwell,Buy,2244,BOS,LAX,Business Class,1
Jennifer,Williams,Buy,3224,YYZ,ELP,Main Cabin,7
Nicole,Harvey,Buy,2655,LAX,ELP,First Class,1
Kelly,Harris,Buy,616,LAX,ELP,Business Class,3
Kevin,Larson,Buy,1799,HND,ELP,Main Cabin,5
Jessica,Martin,Buy,2247,LAX,BOS,Business Class,2
Mark,Washington,Buy,1257,ELP,LHR,First Class,7
Shirley,Foster,Buy,2338,ELP,LHR,Main Cabin,3
Kaylee,Patterson,Buy,1369,ELP,LAS,Business Class,5
Brandon,CartwrightLi,Buy,2563,ELP,BOS,First Class,6
Linda,Rodriguez,Buy,2347,CJS,MEX,Business Class,3
Mufassa,Disney,Buy,1343,ORD,ELP,Business Class,7
Victoria,Ellis,Buy,2578,ELP,LHR,Business Class,6
Michelle,Pruitt,Buy,525,BOS,ELP,Business Class,6
Jennifer,Williams,Buy,2361,BOS,LAX,Main Cabin,7
Jenna,Chase,Buy,2150,CDG,ELP,Main Cabin,6
Andrew,Norris,Buy,601,ELP,DFW,Main Cabin,4
Aurora,Disney,Buy,1281,BOS,LAX,First Class,3
Cody,Robles,Buy,1677,HND,ELP,Business Class,7
Erik,Case,Buy,3352,CDG,ELP,Business Class,7
Andre,Ramos,Buy,227,ELP,CDG,Main Cabin,6
Susan,Davis,Buy,1833,ELP,JFK,Business Class,5
Dylan,Lopez,Buy,2458,ELP,LHR,First Class,4
Anthony,Sims,Buy,479,HND,ELP,First Class,5
Benjamin,Johnson,Buy,3129,ELP,LAX,First Class,5
Patricia,Hughes,Buy,3338,ELP,YYZ,First Class,2
Miranda,Mason,Buy,212,ELP,CUN,Business Class,3
Jade,Crawford,Buy,1008,BOS,ELP,Main Cabin,2
Danielle,Dorsey,Buy,567,LAX,BOS,Business Class,8
Timothy,Romero,Buy,489,ELP,LAX,Main Cabin,4
Nicholas,Jackson,Buy,3265,ELP,ATL,First Class,4
Kristy,Hoover,Buy,2949,MEX,CJS,Main Cabin,6
David,Clark,Buy,2076,ELP,JFK,Business Class,4
Sarah,Griffin,Buy,147,ELP,ATL,Main Cabin,4
Patrick,Henderson,Buy,2746,ELP,CDG,First Class,2
Mulan,Disney,Buy,3593,ELP,HND,Main Cabin,7
Melissa,Rivera,Buy,1199,HND,ELP,Main Cabin,8
Thomas,Sanders,Buy,2651,ELP,LAX,Business Class,8
Theresa,Clark,Buy,2886,DFW,ELP,Main Cabin,4
Edward,Molina,Buy,618,ELP,ORD,First Class,3
Darlene,Shaw,Buy,2408,DFW,ELP,Business Class,3
Jessica,Smith,Buy,1587,ELP,ATL,Business Class,6
Hector,Whitney,Buy,1836,ELP,JFK,Main Cabin,8
Donald,Villanueva,Buy,1764,BOS,LAX,Main Cabin,2
Eric,Vazquez,Buy,3060,ELP,LHR,Main Cabin,5
Christopher,Jones,Buy,208,LAX,BOS,Main Cabin,3
Andrew,Parks,Buy,394,ELP,JFK,Business Class,8
Leonard,King,Buy,1674,ELP,HND,First Class,1
Robert,Wu,Buy,552,MEX,CJS,Business Class,3
Brandi,Daniel,Buy,3141,ORD,ELP,First Class,5
Gregory,Maxwell,Buy,845,DFW,ELP,First Class,2
Joseph,Lewis,Buy,3294,LAS,ELP,First Class,5
Jerry,Lee,Buy,1295,CUN,ELP,Main Cabin,6
Jennifer,Schneider,Buy,3141,ORD,ELP,First Class,4
George,Gilbert,Buy,1321,ELP,DFW,Main Cabin,2
Michael,Williams,Buy,2840,LAX,ORL,Main Cabin,4
Angel,Joseph,Buy,905,CJS,MEX,First Class,5
Rose,Burgess,Buy,715,ELP,HND,Main Cabin,3
Jody,Sanchez,Buy,1871,MEX,CJS,First Class,1
Michelle,Griffin,Buy,1330,ELP,LAX,Main Cabin,2
Luis,Solomon,Buy,2207,BOS,ELP,First Class,7
Melissa,Mccormick,Buy,810,ELP,CUN,Main Cabin,5
Ruth,Ponce,Buy,2446,BOS,ELP,Main Cabin,6
Donald,Duck,Buy,1274,ORL,LAX,First Class,4
Samantha,Cooper,Buy,848,DFW,ELP,Main Cabin,1
Quasimodo,Disney,Buy,2763,ELP,DFW,Main Cabin,4
Phillip,Richardson,Buy,1795,ELP,HND,Main Cabin,7
Amanda,Shepherd,Buy,1138,ELP,LHR,Main Cabin,2
Sariyah,Russell,Buy,1532,ELP,CUN,Business Class,8
Robert,Lyons,Buy,3320,LAX,ORL,Business Class,5
Alberto,Villegas,Buy,2683,ELP,BOS,Business Class,1
Stacey,Paul,Buy,164,ELP,BOS,Main Cabin,4
Christopher,Jones,Buy,1862,LHR,ELP,Business Class,2
Carlos,Irwin,Buy,115,ELP,HND,Business Class,1
Sarah,Griffin,Buy,13,LAX,ELP,First Class,3
Christopher,Underwood,Buy,957,HND,ELP,Business Class,5
Zachary,Campbell,Buy,3197,LAX,ORL,Business Class,4
Christopher,Ortega,Buy,1007,BOS,ELP,First Class,2
Steven,Hartman,Buy,468,ELP,CDG,Main Cabin,7
Sherri,Velasquez,Buy,835,ELP,HND,First Class,1
Michelle,Ray,Buy,3533,LAS,ELP,First Class,1
Buzz,Lightyear,Buy,1498,ELP,LHR,Business Class,6
Jason,Wolfe,Buy,3471,CDG,ELP,First Class,3
Ruben,CarmonaMedrano,Buy,2546,ELP,ATL,First Class,5
Jeremy,Foster,Buy,2983,YYZ,ELP,Business Class,6
Craig,Espinoza,Buy,400,JFK,ELP,First Class,7
Elizabeth,Rodriguez,Buy,2848,LAX,BOS,First Class,1
Kimberly,Kline,Buy,2946,CJS,MEX,First Class,1
Michael,Martinez,Buy,2078,JFK,ELP,Main Cabin,8
James,Henderson,Buy,1568,DFW,ELP,Business Class,7
Kevin,Harrison,Buy,214,CUN,ELP,Main Cabin,6
Richard,Brown,Buy,1041,BOS,LAX,Business Class,7
Lawrence,Price,Buy,1886,LAX,BOS,First Class,7
Ronald,Kent,Buy,3507,ELP,ATL,First Class,2
Shannon,Holden,Buy,3068,CJS,MEX,First Class,8
Tami,Weaver,Buy,1992,MEX,CJS,Main Cabin,5
Cruella,De Vil,Buy,541,LHR,ELP,Business Class,8
Dean,Smith,Buy,231,CDG,ELP,Business Class,1
Nicole,Lloyd,Buy,2209,ELP,LAS,First Class,2
David,Soto,Buy,895,LAS,ELP,Business Class,4
Keith,Ortiz,Buy,2383,YYZ,ELP,Business Class,4
Debra,Raymond,Buy,2390,CDG,ELP,Main Cabin,8
Rodney,Mcneil,Buy,2259,ELP,YYZ,Main Cabin,5
Sherri,Armstrong,Buy,2103,LHR,ELP,First Class,5
Holly,Cruz,Buy,1921,ELP,DFW,First Class,7
Kevin,Boone,Buy,1267,CJS,MEX,Main Cabin,8
Michael,Prince,Buy,2698,ELP,LHR,Main Cabin,7
Ryan,Wilkins,Buy,337,ELP,YYZ,Business Class,8
Angel,Barber,Buy,1996,ORL,LAX,Business Class,8
Donna,Travis,Buy,3432,MEX,CJS,Business Class,3
James,King,Buy,3226,ELP,CDG,Business Class,6
Samantha,May,Buy,943,YYZ,ELP,Main Cabin,2
Pluto,Disney,Buy,3175,LAS,ELP,Business Class,1
Brian,Rojas,Buy,1061,YYZ,ELP,First Class,8
Anthony,Barber,Buy,2824,LHR,ELP,First Class,1
Jason,Lee,Buy,1921,ELP,DFW,Business Class,7
Miranda,Mason,Buy,2149,CDG,ELP,Business Class,1
Joshua,Meadows,Buy,2122,BOS,LAX,Main Cabin,4
Kenneth,House,Buy,1538,ELP,YYZ,Business Class,8
Bridget,Wagner,Buy,715,ELP,HND,First Class,6
Amy,Mcpherson,Buy,939,ELP,YYZ,Main Cabin,2
Donald,Villanueva,Buy,3422,LHR,ELP,Main Cabin,3
Samuel,Burton,Buy,3174,LAS,ELP,Business Class,3
Martin,Edwards,Buy,2372,ELP,CUN,Business Class,4
